timestamp,hour,day_of_week,month,is_weekend,day_of_year,week_of_year,occupancy,num_occupants,fan_state,fan_rated_w,fan_power_w,fan_kwh,fridge_state,fridge_rated_w,fridge_power_w,fridge_kwh,ac_state,ac_rated_w,ac_power_w,ac_kwh,light_state,light_rated_w,light_power_w,light_kwh,tv_state,tv_rated_w,tv_power_w,tv_kwh,total_kwh,voltage,is_anomaly,anomaly_type,anomaly_appliance
2025-02-27 14:30:00,14.5,3,2,0,58,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,227.5,0,none,none
2025-02-27 14:45:00,14.75,3,2,0,58,9,1,3,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,232.6,0,none,none
2025-02-27 15:00:00,15.0,3,2,0,58,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,225.6,0,none,none
2025-02-27 15:15:00,15.25,3,2,0,58,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,230.7,0,none,none
2025-02-27 15:30:00,15.5,3,2,0,58,9,1,2,0,150,0.0,0.0,1,150,146.83,0.0367,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0367,229.3,0,none,none
2025-02-27 15:45:00,15.75,3,2,0,58,9,1,1,0,150,0.0,0.0,1,150,153.98,0.0385,0,1400,0.0,0.0,1,60,61.86,0.0155,0,100,0.0,0.0,0.054,228.8,0,none,none
2025-02-27 16:00:00,16.0,3,2,0,58,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,223.5,0,none,none
2025-02-27 16:15:00,16.25,3,2,0,58,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,228.8,0,none,none
2025-02-27 16:30:00,16.5,3,2,0,58,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,225.9,0,none,none
2025-02-27 16:45:00,16.75,3,2,0,58,9,0,0,0,150,0.0,0.0,1,150,150.39,0.0376,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0376,231.6,0,none,none
2025-02-27 17:00:00,17.0,3,2,0,58,9,1,3,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,1,100,115.3,0.0288,0.0288,233.4,0,none,none
2025-02-27 17:15:00,17.25,3,2,0,58,9,0,0,0,150,0.0,0.0,1,150,137.61,0.0344,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0344,231.6,0,none,none
2025-02-27 17:30:00,17.5,3,2,0,58,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,232.9,0,none,none
2025-02-27 17:45:00,17.75,3,2,0,58,9,0,0,0,150,0.0,0.0,1,150,142.95,0.0357,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0357,233.6,0,none,none
2025-02-27 18:00:00,18.0,3,2,0,58,9,1,4,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,62.75,0.0157,1,100,104.67,0.0262,0.0419,233.1,0,none,none
2025-02-27 18:15:00,18.25,3,2,0,58,9,1,3,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,1,100,103.4,0.0259,0.0259,230.0,0,none,none
2025-02-27 18:30:00,18.5,3,2,0,58,9,1,1,1,150,145.78,0.0364,0,150,0.0,0.0,1,1400,1341.1,0.3353,1,60,65.46,0.0164,1,100,96.74,0.0242,0.4123,227.5,0,none,none
2025-02-27 18:45:00,18.75,3,2,0,58,9,1,3,0,150,0.0,0.0,0,150,0.0,0.0,1,1400,1415.76,0.3539,0,60,0.0,0.0,0,100,0.0,0.0,0.3539,232.4,0,none,none
2025-02-27 19:00:00,19.0,3,2,0,58,9,1,4,1,150,156.11,0.039,1,150,138.66,0.0347,0,1400,0.0,0.0,0,60,0.0,0.0,1,100,93.59,0.0234,0.0971,233.1,0,none,none
2025-02-27 19:15:00,19.25,3,2,0,58,9,1,4,1,150,155.07,0.0388,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,62.43,0.0156,1,100,90.39,0.0226,0.077,235.3,0,none,none
2025-02-27 19:30:00,19.5,3,2,0,58,9,1,3,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,57.15,0.0143,0,100,0.0,0.0,0.0143,228.0,0,none,none
2025-02-27 19:45:00,19.75,3,2,0,58,9,1,2,0,150,0.0,0.0,1,150,141.71,0.0354,0,1400,0.0,0.0,1,60,60.72,0.0152,1,100,98.44,0.0246,0.0752,232.4,0,none,none
2025-02-27 20:00:00,20.0,3,2,0,58,9,1,3,0,150,0.0,0.0,1,150,156.27,0.0391,0,1400,0.0,0.0,1,60,64.61,0.0162,1,100,109.85,0.0275,0.0827,231.0,0,none,none
2025-02-27 20:15:00,20.25,3,2,0,58,9,1,1,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,67.36,0.0168,1,100,98.22,0.0246,0.0414,231.6,0,none,none
2025-02-27 20:30:00,20.5,3,2,0,58,9,1,3,0,150,0.0,0.0,1,150,146.42,0.0366,0,1400,0.0,0.0,0,60,0.0,0.0,1,100,103.05,0.0258,0.0624,255.7,1,voltage_fault,voltage
2025-02-27 20:45:00,20.75,3,2,0,58,9,1,1,0,150,0.0,0.0,1,150,154.84,0.0387,0,1400,0.0,0.0,1,60,60.24,0.0151,0,100,0.0,0.0,0.0538,227.5,0,none,none
2025-02-27 21:00:00,21.0,3,2,0,58,9,1,2,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,68.17,0.017,1,100,105.85,0.0265,0.0435,233.0,0,none,none
2025-02-27 21:15:00,21.25,3,2,0,58,9,1,3,0,150,0.0,0.0,1,150,167.3,0.0418,0,1400,0.0,0.0,1,60,63.38,0.0158,0,100,0.0,0.0,0.0577,227.1,0,none,none
2025-02-27 21:30:00,21.5,3,2,0,58,9,1,2,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,53.4,0.0133,1,100,99.38,0.0248,0.0382,230.1,0,none,none
2025-02-27 21:45:00,21.75,3,2,0,58,9,1,2,0,150,0.0,0.0,1,150,154.13,0.0385,0,1400,0.0,0.0,0,60,0.0,0.0,1,100,85.74,0.0214,0.06,224.8,0,none,none
2025-02-27 22:00:00,22.0,3,2,0,58,9,1,3,1,150,157.12,0.0393,1,150,141.6,0.0354,1,1400,1344.57,0.3361,0,60,0.0,0.0,1,100,108.62,0.0272,0.438,226.0,0,none,none
2025-02-27 22:15:00,22.25,3,2,0,58,9,1,4,0,150,0.0,0.0,1,150,143.2,0.0358,0,1400,0.0,0.0,0,60,18.25,0.0046,1,100,92.35,0.0231,0.0635,230.3,1,phantom_load,light
2025-02-27 22:30:00,22.5,3,2,0,58,9,1,4,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,61.36,0.0153,1,100,106.85,0.0267,0.0421,226.3,0,none,none
2025-02-27 22:45:00,22.75,3,2,0,58,9,1,3,0,150,0.0,0.0,1,150,147.11,0.0368,0,1400,0.0,0.0,1,60,61.85,0.0155,1,100,99.77,0.0249,0.0772,234.4,0,none,none
2025-02-27 23:00:00,23.0,3,2,0,58,9,1,3,0,150,0.0,0.0,1,150,142.25,0.0356,0,1400,0.0,0.0,0,60,0.0,0.0,1,100,105.14,0.0263,0.0618,226.7,0,none,none
2025-02-27 23:15:00,23.25,3,2,0,58,9,1,2,1,150,156.89,0.0392,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,60.73,0.0152,0,100,0.0,0.0,0.0544,230.9,0,none,none
2025-02-27 23:30:00,23.5,3,2,0,58,9,1,4,1,150,146.79,0.0367,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,62.99,0.0157,0,100,0.0,0.0,0.0524,228.0,0,none,none
2025-02-27 23:45:00,23.75,3,2,0,58,9,1,4,0,150,0.0,0.0,1,150,154.41,0.0386,1,1400,1452.62,0.3632,1,60,50.77,0.0127,0,100,0.0,0.0,0.4145,230.4,0,none,none
2025-02-28 00:00:00,0.0,4,2,0,59,9,1,1,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,61.39,0.0153,0,100,0.0,0.0,0.0153,233.1,0,none,none
2025-02-28 00:15:00,0.25,4,2,0,59,9,1,4,0,150,0.0,0.0,0,150,25.15,0.0063,0,1400,0.0,0.0,1,60,57.82,0.0145,0,100,0.0,0.0,0.0207,229.2,1,phantom_load,fridge
2025-02-28 00:30:00,0.5,4,2,0,59,9,1,1,0,150,0.0,0.0,1,150,147.96,0.037,0,1400,0.0,0.0,1,60,63.32,0.0158,0,100,0.0,0.0,0.0528,226.1,0,none,none
2025-02-28 00:45:00,0.75,4,2,0,59,9,1,3,1,150,150.61,0.0377,1,150,162.22,0.0406,0,1400,0.0,0.0,1,60,57.13,0.0143,0,100,0.0,0.0,0.0925,228.0,0,none,none
2025-02-28 01:00:00,1.0,4,2,0,59,9,1,2,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,51.32,0.0128,0,100,0.0,0.0,0.0128,230.6,0,none,none
2025-02-28 01:15:00,1.25,4,2,0,59,9,1,3,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,54.46,0.0136,0,100,0.0,0.0,0.0136,231.8,0,none,none
2025-02-28 01:30:00,1.5,4,2,0,59,9,1,4,0,150,0.0,0.0,1,150,126.13,0.0315,0,1400,0.0,0.0,1,60,66.37,0.0166,0,100,0.0,0.0,0.0481,226.4,0,none,none
2025-02-28 01:45:00,1.75,4,2,0,59,9,1,1,1,150,140.85,0.0352,1,150,142.17,0.0355,0,1400,0.0,0.0,1,60,57.55,0.0144,0,100,0.0,0.0,0.0851,228.7,0,none,none
2025-02-28 02:00:00,2.0,4,2,0,59,9,1,1,0,150,0.0,0.0,0,150,0.0,0.0,1,1400,1350.53,0.3376,1,60,58.24,0.0146,0,100,0.0,0.0,0.3522,232.7,0,none,none
2025-02-28 02:15:00,2.25,4,2,0,59,9,1,3,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,61.02,0.0153,0,100,0.0,0.0,0.0153,225.7,0,none,none
2025-02-28 02:30:00,2.5,4,2,0,59,9,1,4,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,55.22,0.0138,1,100,100.37,0.0251,0.0389,232.2,0,none,none
2025-02-28 02:45:00,2.75,4,2,0,59,9,1,1,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,63.19,0.0158,0,100,0.0,0.0,0.0158,227.1,0,none,none
2025-02-28 03:00:00,3.0,4,2,0,59,9,1,2,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,63.51,0.0159,0,100,0.0,0.0,0.0159,232.7,0,none,none
2025-02-28 03:15:00,3.25,4,2,0,59,9,1,3,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,230.9,0,none,none
2025-02-28 03:30:00,3.5,4,2,0,59,9,1,1,0,150,0.0,0.0,1,150,155.98,0.039,0,1400,0.0,0.0,1,60,57.31,0.0143,0,100,0.0,0.0,0.0533,233.1,0,none,none
2025-02-28 03:45:00,3.75,4,2,0,59,9,1,4,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,60.57,0.0151,0,100,0.0,0.0,0.0151,228.3,0,none,none
2025-02-28 04:00:00,4.0,4,2,0,59,9,1,3,0,150,0.0,0.0,1,150,145.99,0.0365,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0365,227.5,0,none,none
2025-02-28 04:15:00,4.25,4,2,0,59,9,1,3,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,63.08,0.0158,0,100,0.0,0.0,0.0158,227.4,0,none,none
2025-02-28 04:30:00,4.5,4,2,0,59,9,1,1,0,150,0.0,0.0,1,150,155.76,0.0389,0,1400,0.0,0.0,1,60,62.75,0.0157,0,100,0.0,0.0,0.0546,233.6,0,none,none
2025-02-28 04:45:00,4.75,4,2,0,59,9,1,1,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,55.77,0.0139,0,100,0.0,0.0,0.0139,230.0,0,none,none
2025-02-28 05:00:00,5.0,4,2,0,59,9,1,1,0,150,0.0,0.0,1,150,129.78,0.0324,0,1400,0.0,0.0,1,60,61.61,0.0154,0,100,0.0,0.0,0.0478,229.4,0,none,none
2025-02-28 05:15:00,5.25,4,2,0,59,9,1,1,0,150,0.0,0.0,1,150,164.64,0.0412,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0412,226.0,0,none,none
2025-02-28 05:30:00,5.5,4,2,0,59,9,1,3,0,150,0.0,0.0,1,150,147.7,0.0369,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0369,231.4,0,none,none
2025-02-28 05:45:00,5.75,4,2,0,59,9,1,4,0,150,0.0,0.0,1,150,153.77,0.0384,0,1400,0.0,0.0,1,60,62.24,0.0156,0,100,0.0,0.0,0.054,229.2,0,none,none
2025-02-28 06:00:00,6.0,4,2,0,59,9,1,4,0,150,0.0,0.0,1,150,145.54,0.0364,0,1400,0.0,0.0,1,60,57.09,0.0143,0,100,0.0,0.0,0.0507,229.3,0,none,none
2025-02-28 06:15:00,6.25,4,2,0,59,9,1,1,0,150,0.0,0.0,1,150,145.93,0.0365,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0365,232.1,0,none,none
2025-02-28 06:30:00,6.5,4,2,0,59,9,1,1,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,227.6,0,none,none
2025-02-28 06:45:00,6.75,4,2,0,59,9,1,3,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,233.9,0,none,none
2025-02-28 07:00:00,7.0,4,2,0,59,9,1,4,1,150,158.96,0.0397,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,61.37,0.0153,0,100,0.0,0.0,0.0551,230.7,0,none,none
2025-02-28 07:15:00,7.25,4,2,0,59,9,1,4,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,231.2,0,none,none
2025-02-28 07:30:00,7.5,4,2,0,59,9,1,3,0,150,0.0,0.0,1,150,140.08,0.035,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.035,226.8,0,none,none
2025-02-28 07:45:00,7.75,4,2,0,59,9,1,2,1,150,149.15,0.0373,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0373,226.9,0,none,none
2025-02-28 08:00:00,8.0,4,2,0,59,9,1,2,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,229.7,0,none,none
2025-02-28 08:15:00,8.25,4,2,0,59,9,1,3,0,150,0.0,0.0,1,150,143.9,0.036,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.036,228.5,0,none,none
2025-02-28 08:30:00,8.5,4,2,0,59,9,1,4,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,232.0,0,none,none
2025-02-28 08:45:00,8.75,4,2,0,59,9,1,1,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,59.35,0.0148,0,100,0.0,0.0,0.0148,228.9,0,none,none
2025-02-28 09:00:00,9.0,4,2,0,59,9,0,0,0,150,0.0,0.0,1,150,150.28,0.0376,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0376,227.1,0,none,none
2025-02-28 09:15:00,9.25,4,2,0,59,9,0,0,0,150,0.0,0.0,1,150,142.25,0.0356,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0356,227.8,0,none,none
2025-02-28 09:30:00,9.5,4,2,0,59,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,231.4,0,none,none
2025-02-28 09:45:00,9.75,4,2,0,59,9,0,0,0,150,0.0,0.0,1,150,135.79,0.0339,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0339,233.2,0,none,none
2025-02-28 10:00:00,10.0,4,2,0,59,9,0,0,0,150,0.0,0.0,1,150,151.86,0.038,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.038,229.3,0,none,none
2025-02-28 10:15:00,10.25,4,2,0,59,9,0,0,0,150,0.0,0.0,1,150,144.8,0.0362,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0362,226.7,0,none,none
2025-02-28 10:30:00,10.5,4,2,0,59,9,0,0,0,150,0.0,0.0,1,150,147.98,0.037,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.037,233.5,0,none,none
2025-02-28 10:45:00,10.75,4,2,0,59,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,255.8,1,voltage_fault,voltage
2025-02-28 11:00:00,11.0,4,2,0,59,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,225.3,0,none,none
2025-02-28 11:15:00,11.25,4,2,0,59,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,225.0,0,none,none
2025-02-28 11:30:00,11.5,4,2,0,59,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,234.5,0,none,none
2025-02-28 11:45:00,11.75,4,2,0,59,9,0,0,0,150,0.0,0.0,1,150,151.68,0.0379,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0379,227.9,0,none,none
2025-02-28 12:00:00,12.0,4,2,0,59,9,0,0,0,150,0.0,0.0,1,150,150.19,0.0375,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0375,233.4,0,none,none
2025-02-28 12:15:00,12.25,4,2,0,59,9,1,4,0,150,0.0,0.0,1,150,151.52,0.0379,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0379,226.7,0,none,none
2025-02-28 12:30:00,12.5,4,2,0,59,9,0,0,0,150,0.0,0.0,1,150,161.86,0.0405,0,1400,0.0,0.0,1,60,119.6,0.0299,0,100,0.0,0.0,0.0704,226.1,1,power_spike,light
2025-02-28 12:45:00,12.75,4,2,0,59,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,231.6,0,none,none
2025-02-28 13:00:00,13.0,4,2,0,59,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,229.0,0,none,none
2025-02-28 13:15:00,13.25,4,2,0,59,9,0,0,0,150,0.0,0.0,1,150,135.9,0.034,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.034,227.6,0,none,none
2025-02-28 13:30:00,13.5,4,2,0,59,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,177.87,0.0445,0,100,0.0,0.0,0.0445,224.6,1,power_spike,light
2025-02-28 13:45:00,13.75,4,2,0,59,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,228.7,0,none,none
2025-02-28 14:00:00,14.0,4,2,0,59,9,0,0,0,150,0.0,0.0,1,150,147.99,0.037,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.037,229.5,0,none,none
2025-02-28 14:15:00,14.25,4,2,0,59,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,229.6,0,none,none
2025-02-28 14:30:00,14.5,4,2,0,59,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,228.4,0,none,none
2025-02-28 14:45:00,14.75,4,2,0,59,9,1,3,1,150,153.41,0.0384,0,150,47.29,0.0118,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0502,228.2,1,phantom_load,fridge
2025-02-28 15:00:00,15.0,4,2,0,59,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,232.1,0,none,none
2025-02-28 15:15:00,15.25,4,2,0,59,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,227.1,0,none,none
2025-02-28 15:30:00,15.5,4,2,0,59,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,224.4,0,none,none
2025-02-28 15:45:00,15.75,4,2,0,59,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,226.2,0,none,none
2025-02-28 16:00:00,16.0,4,2,0,59,9,0,0,0,150,0.0,0.0,1,150,154.18,0.0385,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0385,226.9,0,none,none
2025-02-28 16:15:00,16.25,4,2,0,59,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,232.9,0,none,none
2025-02-28 16:30:00,16.5,4,2,0,59,9,0,0,0,150,0.0,0.0,1,150,162.87,0.0407,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0407,227.9,0,none,none
2025-02-28 16:45:00,16.75,4,2,0,59,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,224.6,0,none,none
2025-02-28 17:00:00,17.0,4,2,0,59,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,229.4,0,none,none
2025-02-28 17:15:00,17.25,4,2,0,59,9,0,0,0,150,0.0,0.0,1,150,170.95,0.0427,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0427,232.8,0,none,none
2025-02-28 17:30:00,17.5,4,2,0,59,9,0,0,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,225.7,0,none,none
2025-02-28 17:45:00,17.75,4,2,0,59,9,0,0,0,150,0.0,0.0,1,150,141.81,0.0355,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0355,231.8,0,none,none
2025-02-28 18:00:00,18.0,4,2,0,59,9,1,2,0,150,0.0,0.0,1,150,156.31,0.0391,0,1400,0.0,0.0,1,60,60.34,0.0151,1,100,102.44,0.0256,0.0798,226.3,0,none,none
2025-02-28 18:15:00,18.25,4,2,0,59,9,1,3,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,61.22,0.0153,0,100,0.0,0.0,0.0153,230.4,0,none,none
2025-02-28 18:30:00,18.5,4,2,0,59,9,1,2,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,61.24,0.0153,1,100,106.1,0.0265,0.0418,226.3,0,none,none
2025-02-28 18:45:00,18.75,4,2,0,59,9,1,4,0,150,0.0,0.0,1,150,153.46,0.0384,0,1400,0.0,0.0,1,60,61.61,0.0154,1,100,86.69,0.0217,0.0754,233.8,0,none,none
2025-02-28 19:00:00,19.0,4,2,0,59,9,1,3,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,60.4,0.0151,1,100,83.83,0.021,0.0361,256.5,1,voltage_fault,voltage
2025-02-28 19:15:00,19.25,4,2,0,59,9,1,1,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,57.31,0.0143,0,100,0.0,0.0,0.0143,223.2,0,none,none
2025-02-28 19:30:00,19.5,4,2,0,59,9,1,2,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,68.7,0.0172,0,100,0.0,0.0,0.0172,228.7,0,none,none
2025-02-28 19:45:00,19.75,4,2,0,59,9,1,1,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,58.49,0.0146,1,100,98.9,0.0247,0.0393,232.1,0,none,none
2025-02-28 20:00:00,20.0,4,2,0,59,9,1,2,0,150,0.0,0.0,0,150,0.0,0.0,1,1400,1477.23,0.3693,1,60,63.46,0.0159,1,100,95.33,0.0238,0.409,229.8,0,none,none
2025-02-28 20:15:00,20.25,4,2,0,59,9,1,4,0,150,0.0,0.0,1,150,159.09,0.0398,0,1400,0.0,0.0,1,60,58.86,0.0147,1,100,90.5,0.0226,0.0771,224.0,0,none,none
2025-02-28 20:30:00,20.5,4,2,0,59,9,1,1,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,0,100,0.0,0.0,0.0,229.7,0,none,none
2025-02-28 20:45:00,20.75,4,2,0,59,9,1,2,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,61.01,0.0153,1,100,98.26,0.0246,0.0398,226.8,0,none,none
2025-02-28 21:00:00,21.0,4,2,0,59,9,1,1,1,150,163.25,0.0408,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,1,100,96.88,0.0242,0.065,231.4,0,none,none
2025-02-28 21:15:00,21.25,4,2,0,59,9,1,2,1,150,140.58,0.0351,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,57.63,0.0144,1,100,94.0,0.0235,0.0731,233.3,0,none,none
2025-02-28 21:30:00,21.5,4,2,0,59,9,1,4,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,0,60,0.0,0.0,1,100,91.21,0.0228,0.0228,232.1,0,none,none
2025-02-28 21:45:00,21.75,4,2,0,59,9,1,4,0,150,0.0,0.0,1,150,373.7,0.0934,0,1400,0.0,0.0,1,60,58.53,0.0146,0,100,0.0,0.0,0.1081,229.7,1,power_spike,fridge
2025-02-28 22:00:00,22.0,4,2,0,59,9,1,4,0,150,0.0,0.0,0,150,0.0,0.0,0,1400,0.0,0.0,1,60,53.65,0.0134,0,100,0.0,0.0,0.0134,234.4,0,none,none
